LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr
Cornelissen,Johannes,37,Sheffield Database,Acer platanoides,854,Acer platanoides,16229,455151,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.28333333333333,mg/g,Single,"","","",1.28333333333333,mg/g,"","",0.957268,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Acer platanoides,854,Acer platanoides,16229,455153,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Acer platanoides,854,Acer platanoides,16229,455154,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16230,455155,"","",236,Soil type (soil order),Soil,Millstone Grit (acidic sandstone),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16230,455156,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,33.7666666666667,mg/g,Single,"","","",33.7666666666667,mg/g,"","",2.32243,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16230,455157,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.92,mg/g,Single,"","","",1.92,mg/g,"","",1.1596,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16230,455159,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16230,455160,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16231,455161,"","",236,Soil type (soil order),Soil,Carboniferous Limestone,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16231,455162,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,31.3666666666667,mg/g,Single,"","","",31.3666666666667,mg/g,"","",2.00368,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16231,455163,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.93666666666667,mg/g,Single,"","","",1.93666666666667,mg/g,"","",1.1747,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16231,455165,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16231,455166,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16232,455167,"","",236,Soil type (soil order),Soil,Carboniferous Limestone Higher Altitude (300-450 m),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16232,455168,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,23.5666666666667,mg/g,Single,"","","",23.5666666666667,mg/g,"","",0.767616,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16232,455169,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.69333333333333,mg/g,Single,"","","",1.69333333333333,mg/g,"","",0.940194,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16232,455171,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16232,455172,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16233,455173,"","",236,Soil type (soil order),Soil,Magnesium Limestone,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16233,455174,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,25,mg/g,Single,"","","",25,mg/g,"","",1.02287,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16233,455175,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.52666666666667,mg/g,Single,"","","",1.52666666666667,mg/g,"","",0.759236,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16233,455177,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Acer pseudoplatanus,855,Acer pseudoplatanus,16233,455178,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Aesculus hippocastanum,1571,Aesculus hippocastanum,16234,455179,"","",236,Soil type (soil order),Soil,Millstone Grit (acidic sandstone),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Aesculus hippocastanum,1571,Aesculus hippocastanum,16234,455180,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,19.2666666666667,mg/g,Single,"","","",19.2666666666667,mg/g,"","",1.13459,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Aesculus hippocastanum,1571,Aesculus hippocastanum,16234,455181,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.59666666666667,mg/g,Single,"","","",1.59666666666667,mg/g,"","",0.837534,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
